"","word","freq"
"며칠","며칠",4
"명확","명확",4
"모래","모래",4
"모르","모르",4
"모자","모자",4
"모퉁이","모퉁이",4
"목숨","목숨",4
"무료","무료",4
"묵살","묵살",4
"뭉치","뭉치",4
"뭔지","뭔지",4
"미화","미화",4
"반대편","반대편",4
"반사판","반사판",4
"반입","반입",4
"발전","발전",4
"방안","방안",4
"배수로","배수로",4
"배출","배출",4
"백화점","백화점",4
"법정공휴일","법정공휴일",4
"보건소","보건소",4
"보아","보아",4
"보증금","보증금",4
"보지","보지",4
"보호","보호",4
"보호대","보호대",4
"볼보","볼보",4
"부당","부당",4
"부하","부하",4
"분양","분양",4
"불량","불량",4
"불법건축물","불법건축물",4
"불빛","불빛",4
"블럭","블럭",4
"비상계단","비상계단",4
"빠른시","빠른시",4
"뿌리","뿌리",4
"삼문","삼문",4
"삼방","삼방",4
"상공","상공",4
"새건물","새건물",4
"생이","생이",4
"서류","서류",4
"선동","선동",4
"설립","설립",4
"성문법","성문법",4
"성원","성원",4
"세로형","세로형",4
"세우","세우",4
"소공원","소공원",4
"소방도로","소방도로",4
"소방서","소방서",4
"소송","소송",4
"소유","소유",4
"소유주","소유주",4
"소통","소통",4
"수거","수거",4
"수준","수준",4
"스레트지붕","스레트지붕",4
"스쿨존","스쿨존",4
"시공사","시공사",4
"시도","시도",4
"시외버스","시외버스",4
"식품","식품",4
"신규","신규",4
"신분","신분",4
"신인","신인",4
"신호위","신호위",4
"신호체계","신호체계",4
"신혼","신혼",4
"실리콘","실리콘",4
"실시","실시",4
"심한","심한",4
"아시겠","아시겠",4
"안갑니","안갑니",4
"안개","안개",4
"안되는걸","안되는걸",4
"안세현","안세현",4
"안이","안이",4
"안좋","안좋",4
"안타깝","안타깝",4
"알고","알고",4
"알고싶","알고싶",4
"애완견","애완견",4
"어두움","어두움",4
"어요","어요",4
"업소","업소",4
"엉망","엉망",4
"에프킬라","에프킬라",4
"엘레베이터","엘레베이터",4
"여고","여고",4
"여름","여름",4
"여전","여전",4
"열쇄","열쇄",4
"옆쪽","옆쪽",4
"예상","예상",4
"오른쪽","오른쪽",4
"오수","오수",4
"올해","올해",4
"용량","용량",4
"용어려움","용어려움",4
"우거져","우거져",4
"우수","우수",4
"운전수","운전수",4
"원상","원상",4
"원활","원활",4
"월산","월산",4
"위생과","위생과",4
"유아","유아",4
"의문","의문",4
"의식","의식",4
"이거","이거",4
"이글","이글",4
"이러","이러",4
"이력","이력",4
"이면도로","이면도로",4
"이틀","이틀",4
"인식","인식",4
"일원","일원",4
"임시","임시",4
"임시방편","임시방편",4
"임차인","임차인",4
"입간판","입간판",4
"자격","자격",4
"자료","자료",4
"잔금","잔금",4
"장님","장님",4
"장마철","장마철",4
"장신대","장신대",4
"재외","재외",4
"저속","저속",4
"저질","저질",4
"적색","적색",4
"전봇대","전봇대",4
"전용도로","전용도로",4
"전입","전입",4
"전화번호","전화번호",4
"점등","점등",4
"정성훈씨","정성훈씨",4
"제동","제동",4
"제목","제목",4
"제품","제품",4
"조깅","조깅",4
"조례","조례",4
"조정","조정",4
"존경","존경",4
"존중","존중",4
"주거용","주거용",4
"주차료","주차료",4
"중요","중요",4
"중흥s클래스","중흥s클래스",4
"증가","증가",4
"증축","증축",4
"지도","지도",4
"진례","진례",4
"진영권치과","진영권치과",4
"집중","집중",4
"차고지","차고지",4
"차단","차단",4
"차아파트","차아파트",4
"차이","차이",4
"차주","차주",4
"차지","차지",4
"참기힘듭니","참기힘듭니",4
"천막","천막",4
"체력단련장업","체력단련장업",4
"체시법상","체시법상",4
"체크","체크",4
"초등","초등",4
"초미세","초미세",4
"커녕","커녕",4
"컨테이너","컨테이너",4
"코아루아파트앞","코아루아파트앞",4
"타업체","타업체",4
"타지","타지",4
"테이블","테이블",4
"토사","토사",4
"톨게이트","톨게이트",4
"통지","통지",4
"통행량","통행량",4
"특성상","특성상",4
"팬션","팬션",4
"편안","편안",4
"포상","포상",4
"풍류","풍류",4
"하고싶","하고싶",4
"하는거","하는거",4
"하수","하수",4
"하수도","하수도",4
